texto,tipo
"‘¡Otra más!’, amenaza regidor de Pachuca acusado de lucrar con rastro municipal",0
Personal de la SSyPC entrega ayuda humanitaria a damnificados por lluvias,0
Deja choque un muerto y 4 heridos en la carretera Oaxaca-Cuacnopalan,0
Vinculan a proceso a 2 por presunta portación de armas de fuego,0
"Se duplican riesgos de infarto en adultos jóvenes consumidores de cannabis, según estudio de CMAJ",0
Restablece CFE al 98% suministro eléctrico tras sismo,6
Así atendió Brigada Lobo a lesionados por accidentes en Oaxaca de Juárez,0
Basura en las alcantarillas causa inundaciones en Tehuantepec,6
Anuncian lluvias y fuertes vientos en el Istmo por frente frío,0
Ajusta sismológico a 7. 1 grados el temblor,6
Reportan sin daños por sismo en Huajuapan,6
"Preliminar: sismo, de 6. 9 con epicentro en Acapulco",0
Cuerpo de bomberos atienden llamados de auxilio tras derrumbes en la Mixteca,0
Vuela una motociclista tras fuerte accidente,0
"Despliega Guardia Nacional plan de auxilio para damnificados de Hidalgo, y Ecatepec, Edo. Mex.",0
Amenazan transportistas con bloquear carretera por incumplimiento de la SC,0
Rescatan a tres pescadores de Chiapas tras 27 días de naufragio,0
Convoca IEEPCO a participar en la integración de Consejos Electorales Distritales,0
Centro de Loma Bonita se convierte en ‘ring’; dos riñas en una noche,0
Matan a hombre señalado de doble homicidio en San Miguel del Puerto,0
"Se han registrado 150 réplicas del sismo de 7. 1, asegura el Servicio Sismológico Nacional",6
Automovilista provoca accidente de tránsito en Tuxtla Gutiérrez,0
Aeronaves oficiales se usan para atender emergencia sanitaria: Rutilio Escandón,0
¿Se ahorcó? Autoridades investigan posible suicidio,0
Intensa lluvia y encharcamientos provoca Onda tropical 35 en Loma Bonita,0
"AMLO informó sobre afectaciones menores tras sismo en Acapulco, Guerrero de 7. 1 grados",6
Saldo blanco tras sismo de 6. 9 en Huajuapan de León,0
Bajas temperaturas ponen en alto riesgo a 138 municipios de Oaxaca,0
Persona de 99 años resultó lesionada tras accidente automovilístico en Tuxtla,0
Aguas negras invaden Barrio Santa Rosa,0
Ejecuta FGEO orden de aprehensión contra sujete que probablemente extorsionaba a grupo de comerciantes en Oaxaca de Juárez,0
Reportan cierre parcial de carretera a Huautla por derrumbe,0
Realiza FGEO acciones contra el narcomenudeo en la Costa,0
André El-Mann Arazi explica los planes anti-huracanes y desastres que impulsa FUNO,0
"En Oaxaca, se registran inundaciones y escurrimiento de ríos por lluvias",6
Refuerza IEEPO cultura de prevención en caso de sismo en alumnado,6
Obtienen sentencia de 3 años de cárcel violencia familiar,0
Van mil 80 inmuebles con daños considerables en Guerrero por sismo,6
Despierta Acapulco con nuevo sismo de magnitud 4. 2,0
"(Video)Niño de 14 años, una de las víctimas mortales del choque de tráiler en caseta México-Puebla",0
Sin reporte de daños en inmuebles público en la Costa y Huajuapan tras sismo de 7. 1,6
Monitorean daños por sismo en la Costa oaxaqueña,0
Motociclista se accidente al cerrarle el paso sobre la carretera Tapachula - Puerto Madero,0
Puntos Infonavit no se ven afectados por reforma de subcontratación laboral,0
"Obtuvimos sentencia condenatoria de 34 años de prisión contra dos responsables de robo y tentativa de homicidio, en taquería de Tuxtepec",0
Adolescente es detenido por presunto homicidio de policía en la Costa,0
"No guardes tu paraguas ni suéter, los necesitarás por frentes fríos y ciclones en Tuxtepec",0
"[VIDEO] En riesgo, mujer de Valle Nacional, Oaxaca; amenazan con 'levantarla'por un terreno intestado",0
"OAXACA: adolescente fue localizada sin vida, había sido amenazada por autoridad",0
"Realiza FGEO acciones contra el narcomenudeo; en la Costa, aseguramos armas y detuvimos a una persona",0
Obtiene FGEO sentencia de 7 años de prisión contra responsable del delito de violencia familiar cometida en la región del Istmo,0
Reportan 4 homicidios en Oaxaca,0
"Se registran hasta 35 sismos al día en Huajuapan, la mayoría son imperceptibles",0
Alertan en el Istmo por inundaciones tras el desfogue de una presa,6
Aparatosa volcadura de auto tras fuerte choque en el centro de Veracruz,0
FGEO realiza cateo contra narcomenudeo en San Francisco del Mar; una persona fallecida y una más detenida,0
"Por el delito de abuso de autoridad cometido en 2010 en Santiago Pinotepa Nacional, obtuvimos sentencia condenatoria contra dos policías estatales",0
Un muerto y seis heridos deja un choque en el Istmo,0
Imputados 3 hombres por homicidio y robo en Valles Centrales,0
Exigen justicia para señora muerta en accidente ocasionado por la diputada Yarith Tannos.,0
Ingresa Romario de emergencia al quirófano,0
Podan Bomberos árboles en la Cascada para evitar accidentes,0
Logramos enviar a prisión y vincular a proceso a tres probables responsables de homicidio de líder sindical,0
"Redes de apoyo, fundamental para evitar suicidios",0
Dos potenciales ciclones amenazan a Oaxaca y otras entidades: Conagua,0
"En Oaxaca, hallan muerta a joven que habría sido amenazada por un policía municipal",0
Lluvias propician inundaciones severas en Salina Cruz,6
Accidente de tráiler provoca caos en carretera de Salina Cruz,0
Abandonan maleta con restos humanos en Veracruz,0
"Se prevé que 'Nicholas'se intensifique a huracán, podría ocasionar inundaciones",6
Corto circuito provoca conato de incendio en la ex casa de campaña de Irineo Molina Espinoza,0
Fiscalía de Oaxaca logra vinculación a proceso contra probable responsable de violencia familiar en la Cuenca,0
"Registro Nacional de Turismo, garantía contra fraudes en interne",0
Hombre sufre trágico accidente luego de perder el control de su motocicleta,0
"Necesario fortalecer redes de apoyo para evitar suicidios, 700 mil se suicidan cada año en el mundo",0
"En Oaxaca, 12 municipios sufrieron afectaciones por lluvias; hay cuatro albergues",0
Vinculan a proceso a El Cacho por homicidio de policía auxiliar,0
OAXACA: volcadura en carretera costera,0
Loma Bonita: Mujer se salva de fuerte choque con camión volteo,0
Continúa DIF con entrega de ambulancias a municipios,0
Confirman proceso a ex servidora por fraude en PGR de 852 mdp,0
En 17 municipios de la zona del Istmo activan albergues para familias por tormenta,0
"Tras desastre en Tula, investigan negligencia del titular de PC Hidalgo",0
Un lesionado en accidente de tránsito en el Libramiento Norte de Tuxtla,0
Ráfagas de vientos provocan afectaciones en Puerto Madero,0
"Unidades de emergencia participan coordinadamente para sofocar incendio en bodega de pinturas, en San Sebastián Tutla",0
¡Fuerte choque! Aprovechan y roban celular,0
Detenido imputado en el homicidio del exedil de Ejutla,0
Reporta Guardia Nacional dos bloqueos y un accidente en el Istmo,0
Conductor ebrio choca y mata a una niña de 7 años en Etla,0
"[VIDEO] Una persona muerta y dos gravemente lesionadas, deja choque en la pista Oaxaca-Puebla",0
Lo sentencian a 8 años de prisión por fraude a través de caja de ahorro,0
Dos heridos deja fuerte accidente automovilístico sobre la carretera Huatusco – Coscomatepec,0
Con manta y desde Veracruz amenazan a AMLO,0
OAXACA: Muere síndico junto con tres personas más en aparatoso accidente,0
"Ola de violencia enciende alarmas en Alemania, Canadá y EU; piden no viajar a México",0
Creará Oaxaca padrón de niños en orfandad por emergencia sanitaria; DIF estará a cargo,0
"Mujer y adulto mayor quedan lesionados en aparatoso accidente carretero, en Emiliano Zapata, Veracruz",0
"Por el delito de violencia familiar, aprehendimos y presentamos ante juez a probable responsable: FGEO",0
Muere varón en trágico accidente en la carretera 145 Tinaja-Cd. Alemán,0
OAXACA: Muere niña en brutal accidente provocado por ebrio conductor [VIDEO],0
"Mujer lesionada en choque entre una pipa de gas y auto particular en la colonia Xamaipa, en Tuxtla",0
Llevan ante juez a imputado por violencia familiar en Valles Centrales,0
"Lluvias intensas en Nayari, Jalisco, Michoacán y Guerrero, y muy fuertes en Colima, que podrán generar deslaves e inundaciones, debido a los remanentes de una baja presión con potencial ciclónico frente a las costas de Michoacán",6
Detiene SSP a uno por narcomenudeo en Xalapa,0
Vinculan a proceso a imputado por homicidio de elemento de PABIC,0
Mueren madre e hija en accidente automovilístico en Oaxaca; conductor huyó del lugar,0
"Fallece migrante haitiano tras accidente vehicular, en Las Choapas",0
"Choque entre dos vehículos deja daño materiales, en el centro de Tuxtla Gutiérrez",0
"Inundaciones dejan daños en viviendas, cultivos, caminos y puentes de 17 municipios de Oaxaca",0
Lluvia provoca inundaciones en fraccionamiento de Tlacolula,6
Samantha Sujey de Oaxaca sigue desaparecida; ya había denunciado violencia familiar,0
"Choque de gigantes, competencia arranca hoy",0
Urge Juchitán a gobierno federal y estatal recursos para damnificados tras Onda Tropical 29,0
"Son 17 municipios afectados por inundaciones en Oaxaca; ante falta de Fonden, se usará fondo estatal: Mura",6
"Otro pestañazo de un chófer de transjuar en la sierra Juárez, es el sexto accidente de esta empresa en 3 meses",0
¡Tras accidente! Motociclista clama auxilio por WhatsApp,0
"Pierde la vida en accidente de moto, se golpeó la cabeza en la cuneta",0
"Oaxaca en emergencia, pide Murat a 17 municipios abrir albergues por inundaciones; seguirá lloviendo: Conagua",6
Accidente vehicular deja un lesionado y caos vial en bulevar Bicentenario con dirección al puente Caracol (VÍDEO),0
Riñan migrantes haitianos por boletos en ADO de Las Choapas,0
Tipifica Congreso delito de fraude a migrantes indocumentados,0
"Dejan bolsas con restos humanos, en campo deportivo de Rafael Delgado, Veracruz",0
Se incendia camioneta por corto circuito en Chocamán,0
"Binomio canófilo, esencial para búsqueda de personas en desastres",0
Oaxaca solicita declaratoria de desastre por lluvias; hay 60 puntos carreteros afectados,0
"Captura SSP a cinco personas por presunta privación ilegal de la libertad y portación de arma de fuego, en Cosamaloapan",0
Conductor de auto sufre fuerte accidente en céntrica calle de Tuxtepec y resulta ileso,0
OAXACA: choque genera aparatoso incendio de vehículos en la capital oaxaqueña,0
Choque provoca incendio en la ciudad de Oaxaca,0
"A más de 72 horas de inundaciones en Oaxaca, no ha llegado ayuda de gobierno, denuncia San Mateo del Mar",6
Fallece empresario hotelero tras fuerte accidente en la carretera 180 de Costa Esmeralda,0
"OAXACA: disparos de arma de fuego, linchados y heridos, saldo de presunto abuso policial en la Central de Abastos",0
Policías de Oswaldo García arman riña por defender a ladrones en el de Abasto,0
Automovilista atropella a empleado de Sigma en aparatoso choque sobre la carretera 145,0
Reportan sismo de magnitud 4. 8 en Oaxaca,6
"Logramos sentencia de 8 años de prisión contra responsable de fraude cometido a través de caja de ahorro, en la región de la Costa",0
OAXACA: Diversos accidentes vehiculares se registraron esta noche en la capital oaxaqueña,0
Bulevar Benito Juárez de Tuxtepec inundado de aguas negras; comerciantes denuncian mal estado por coladera tapada,0
Bloquean carretera en el Istmo para pedir apoyo por inundaciones,6
"Se activan protocolos de seguridad tras sismo de 4. 8 con epicentro a 27 km de Tlacolula, Oaxaca",6
"Dos lesionados y cuantiosos daños deja choque entre moto y taxi, en Acajete",0
Casi los matan en un accidente y ahora empresa transjuar no se hace responsable de asistencia médica de usuarios,0
Muere ganadero tras sufrir accidente carretero en la Transístmica,0
"Automotor propiedad presuntamente de diputada priista, involucrado en un mortal accidente",0
"Dos menores lesionados dejan accidente entre taxi y vehículo repartidor de gas LP, en Coatzacoalcos",0
Servidores de la Nación resultan lesionados en aparatoso accidente sobre la carretera Poza Rica-Cardel,0
"Muere electrocutado empleado de gasera en Coscomatepec, Veracruz",0
"Se concretó despojo, acusan comuneros; acuerdo sobre manantial ignoró sentencia a favor de Ayutla",0
Vinculan a proceso a 2 por portación de arma de fuego,0
